type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct
charge,2010-09-04 21:37:22,4,B0055,21,7083,07083.csv,,,
discharge,2010-09-05 00:38:30,4,B0055,22,7084,07084.csv,1.1483647194613424,,
charge,2010-09-05 01:24:28,4,B0055,23,7085,07085.csv,,,
discharge,2010-09-05 04:25:36,4,B0055,24,7086,07086.csv,1.1527726060972296,,
impedance,2010-09-05 05:10:52,24,B0055,25,7087,07087.csv,,0.09736948957359812,0.17386450438338188
charge,2010-09-05 05:42:37,4,B0055,26,7088,07088.csv,,,
impedance,2010-09-05 08:47:45,24,B0055,27,7089,07089.csv,,0.09785182082207666,0.1796663621748983
discharge,2010-09-05 09:19:29,4,B0055,28,7090,07090.csv,1.1318370471727228,,
charge,2010-09-05 10:05:24,4,B0055,29,7091,07091.csv,,,
discharge,2010-09-05 13:06:35,4,B0055,30,7092,07092.csv,1.1326525803383347,,
charge,2010-09-05 13:51:37,4,B0055,31,7093,07093.csv,,,
discharge,2010-09-05 16:52:47,4,B0055,32,7094,07094.csv,1.1160565716574584,,
charge,2010-09-05 17:38:09,4,B0055,33,7095,07095.csv,,,
discharge,2010-09-05 20:39:20,4,B0055,34,7096,07096.csv,1.0984641825068853,,
charge,2010-09-05 21:24:24,4,B0055,35,7097,07097.csv,,,
discharge,2010-09-06 00:25:33,4,B0055,36,7098,07098.csv,1.0925694103096681,,
impedance,2010-09-06 01:14:32,24,B0055,37,7099,07099.csv,,0.0975853857737777,0.17039352592344562
charge,2010-09-06 01:46:17,4,B0055,38,7100,07100.csv,,,
impedance,2010-09-06 04:51:28,24,B0055,39,7101,07101.csv,,0.09753110385085502,0.17132554389726973
discharge,2010-09-06 05:23:13,4,B0055,40,7102,07102.csv,1.109167680712031,,
charge,2010-09-06 06:07:21,4,B0055,41,7103,07103.csv,,,
discharge,2010-09-06 09:08:34,4,B0055,42,7104,07104.csv,1.1075035028905713,,
charge,2010-09-06 09:52:10,4,B0055,43,7105,07105.csv,,,
discharge,2010-09-06 12:53:22,4,B0055,44,7106,07106.csv,1.106751675424531,,
charge,2010-09-06 13:37:22,4,B0055,45,7107,07107.csv,,,
discharge,2010-09-06 16:38:35,4,B0055,46,7108,07108.csv,1.0726694124582825,,
charge,2010-09-06 17:22:56,4,B0055,47,7109,07109.csv,,,
discharge,2010-09-06 20:24:10,4,B0055,48,7110,07110.csv,1.0776844021506693,,
impedance,2010-09-06 21:12:26,24,B0055,49,7111,07111.csv,,0.09907727818552237,0.16917342613347663
charge,2010-09-06 21:44:11,4,B0055,50,7112,07112.csv,,,
impedance,2010-09-07 00:49:23,24,B0055,51,7113,07113.csv,,0.09759198908669628,0.16327329665554188
discharge,2010-09-09 16:02:55,4,B0055,52,7114,07114.csv,1.1981714734535907,,
impedance,2010-09-09 16:53:17,24,B0055,53,7115,07115.csv,,0.0992382545274624,0.16472985737279208
charge,2010-09-09 17:25:02,4,B0055,54,7116,07116.csv,,,
impedance,2010-09-09 20:30:14,24,B0055,55,7117,07117.csv,,0.09841426731704843,0.17049038493660001
discharge,2010-09-09 21:02:00,4,B0055,56,7118,07118.csv,1.1625381552680927,,
charge,2010-09-09 21:48:07,4,B0055,57,7119,07119.csv,,,
discharge,2010-09-10 00:49:20,4,B0055,58,7120,07120.csv,1.1556827465844224,,
charge,2010-09-10 01:34:50,4,B0055,59,7121,07121.csv,,,
discharge,2010-09-10 04:36:05,4,B0055,60,7122,07122.csv,1.137444098422356,,
charge,2010-09-10 05:20:43,4,B0055,61,7123,07123.csv,,,
discharge,2010-09-10 08:21:56,4,B0055,62,7124,07124.csv,1.1126375352125493,,
charge,2010-09-10 09:06:45,4,B0055,63,7125,07125.csv,,,
discharge,2010-09-10 12:07:58,4,B0055,64,7126,07126.csv,1.098656067845981,,
impedance,2010-09-10 12:56:32,24,B0055,65,7127,07127.csv,,0.09785120563794467,0.15940854954419956
charge,2010-09-10 13:28:18,4,B0055,66,7128,07128.csv,,,
impedance,2010-09-10 16:33:32,24,B0055,67,7129,07129.csv,,0.10011614092225284,0.1667195684592821
discharge,2010-09-10 17:05:18,4,B0055,68,7130,07130.csv,1.0985302758884639,,
charge,2010-09-10 17:49:42,4,B0055,69,7131,07131.csv,,,
discharge,2010-09-10 20:50:57,4,B0055,70,7132,07132.csv,1.1029370400968537,,
charge,2010-09-10 21:34:58,4,B0055,71,7133,07133.csv,,,
discharge,2010-09-11 00:36:11,4,B0055,72,7134,07134.csv,1.0949644922735318,,
charge,2010-09-11 01:19:42,4,B0055,73,7135,07135.csv,,,
discharge,2010-09-11 04:20:54,4,B0055,74,7136,07136.csv,1.0890679714830998,,
charge,2010-09-11 05:04:36,4,B0055,75,7137,07137.csv,,,
discharge,2010-09-11 08:05:50,4,B0055,76,7138,07138.csv,1.073323391636053,,
impedance,2010-09-11 08:53:33,24,B0055,77,7139,07139.csv,,0.09685229730973144,0.15857142524832424
charge,2010-09-11 09:25:19,4,B0055,78,7140,07140.csv,,,
impedance,2010-09-11 12:30:32,24,B0055,79,7141,07141.csv,,0.09591484764112321,0.16067958968913867
discharge,2010-09-11 13:02:19,4,B0055,80,7142,07142.csv,1.095373856745309,,
charge,2010-09-11 13:45:14,4,B0055,81,7143,07143.csv,,,
discharge,2010-09-11 16:46:28,4,B0055,82,7144,07144.csv,1.0639517466243125,,
charge,2010-09-11 17:29:53,4,B0055,83,7145,07145.csv,,,
discharge,2010-09-11 20:31:10,4,B0055,84,7146,07146.csv,1.085798072407703,,
charge,2010-09-11 21:14:02,4,B0055,85,7147,07147.csv,,,
discharge,2010-09-12 00:15:17,4,B0055,86,7148,07148.csv,1.0588748965507557,,
charge,2010-09-12 00:58:31,4,B0055,87,7149,07149.csv,,,
discharge,2010-09-12 03:59:48,4,B0055,88,7150,07150.csv,1.0813260035191288,,
impedance,2010-09-12 04:46:14,24,B0055,89,7151,07151.csv,,0.09615484663944286,0.158710789913109
charge,2010-09-12 05:18:01,4,B0055,90,7152,07152.csv,,,
impedance,2010-09-12 08:23:19,24,B0055,91,7153,07153.csv,,0.09734631501211521,0.16215878365018366
discharge,2010-09-12 08:55:06,4,B0055,92,7154,07154.csv,1.061601862588323,,
charge,2010-09-12 09:38:03,4,B0055,93,7155,07155.csv,,,
discharge,2010-09-12 12:39:18,4,B0055,94,7156,07156.csv,1.0593920670581127,,
charge,2010-09-12 13:22:16,4,B0055,95,7157,07157.csv,,,
discharge,2010-09-12 16:23:34,4,B0055,96,7158,07158.csv,1.0742513141424725,,
charge,2010-09-12 17:06:09,4,B0055,97,7159,07159.csv,,,
discharge,2010-09-12 20:07:24,4,B0055,98,7160,07160.csv,1.0405614734131499,,
charge,2010-09-12 20:49:58,4,B0055,99,7161,07161.csv,,,
discharge,2010-09-12 23:51:17,4,B0055,100,7162,07162.csv,1.0575656535324895,,
impedance,2010-09-13 00:37:44,24,B0055,101,7163,07163.csv,,0.09922325560850215,0.15839365562852348
charge,2010-09-13 01:09:31,4,B0055,102,7164,07164.csv,,,
impedance,2010-09-13 04:14:47,24,B0055,103,7165,07165.csv,,0.09575130274950294,0.16130958787724975
discharge,2010-09-14 12:06:05,4,B0055,104,7166,07166.csv,1.0983528970914622,,
impedance,2010-09-14 12:54:12,24,B0055,105,7167,07167.csv,,0.09950394886510747,0.1552247292015739
charge,2010-09-14 13:26:00,4,B0055,106,7168,07168.csv,,,
impedance,2010-09-14 16:31:17,24,B0055,107,7169,07169.csv,,0.0982934825737443,0.15914607629699729
discharge,2010-09-14 17:03:04,4,B0055,108,7170,07170.csv,1.109758993739737,,
charge,2010-09-14 17:46:48,4,B0055,109,7171,07171.csv,,,
discharge,2010-09-14 20:48:06,4,B0055,110,7172,07172.csv,1.0793315779206873,,
charge,2010-09-14 21:31:37,4,B0055,111,7173,07173.csv,,,
discharge,2010-09-15 00:32:54,4,B0055,112,7174,07174.csv,1.0716159094756148,,
charge,2010-09-15 01:16:06,4,B0055,113,7175,07175.csv,,,
discharge,2010-09-15 04:17:21,4,B0055,114,7176,07176.csv,1.0746464211019797,,
charge,2010-09-15 05:00:04,4,B0055,115,7177,07177.csv,,,
discharge,2010-09-17 15:17:48,4,B0055,116,7178,07178.csv,1.08643683065179,,
impedance,2010-09-17 16:02:32,24,B0055,117,7179,07179.csv,,0.09837593101538115,0.1585808421335283
charge,2010-09-17 16:34:19,4,B0055,118,7180,07180.csv,,,
impedance,2010-09-17 19:39:33,24,B0055,119,7181,07181.csv,,0.09605950784374817,0.1541064904497954
discharge,2010-09-17 20:11:19,4,B0055,120,7182,07182.csv,1.1340138347387958,,
charge,2010-09-17 20:55:26,4,B0055,121,7183,07183.csv,,,
discharge,2010-09-17 23:56:44,4,B0055,122,7184,07184.csv,1.1176964717951587,,
charge,2010-09-18 00:40:13,4,B0055,123,7185,07185.csv,,,
discharge,2010-09-18 03:41:26,4,B0055,124,7186,07186.csv,1.1046468529644289,,
charge,2010-09-18 04:24:22,4,B0055,125,7187,07187.csv,,,
discharge,2010-09-18 07:25:38,4,B0055,126,7188,07188.csv,1.089700148407426,,
charge,2010-09-18 08:08:20,4,B0055,127,7189,07189.csv,,,
discharge,2010-09-18 11:09:35,4,B0055,128,7190,07190.csv,1.075533547538172,,
impedance,2010-09-18 11:56:16,24,B0055,129,7191,07191.csv,,0.09786976207621363,0.15517657937275092
charge,2010-09-18 12:28:03,4,B0055,130,7192,07192.csv,,,
impedance,2010-09-18 15:33:19,24,B0055,131,7193,07193.csv,,0.09805378398943446,0.1570535339827561
discharge,2010-09-18 16:05:06,4,B0055,132,7194,07194.csv,1.0609866776144368,,
charge,2010-09-18 16:48:09,4,B0055,133,7195,07195.csv,,,
discharge,2010-09-18 19:49:23,4,B0055,134,7196,07196.csv,1.0518218041615568,,
charge,2010-09-18 20:32:11,4,B0055,135,7197,07197.csv,,,
discharge,2010-09-18 23:33:26,4,B0055,136,7198,07198.csv,1.0553857898132757,,
charge,2010-09-19 00:15:53,4,B0055,137,7199,07199.csv,,,
discharge,2010-09-19 03:17:11,4,B0055,138,7200,07200.csv,1.0533102333691788,,
charge,2010-09-19 03:59:19,4,B0055,139,7201,07201.csv,,,
discharge,2010-09-19 07:00:37,4,B0055,140,7202,07202.csv,1.0315365260084348,,
impedance,2010-09-19 07:46:55,24,B0055,141,7203,07203.csv,,0.09749821748932691,0.1526111561527176
charge,2010-09-19 08:18:42,4,B0055,142,7204,07204.csv,,,
impedance,2010-09-19 11:24:00,24,B0055,143,7205,07205.csv,,0.09453854349952312,0.15998028658991947
discharge,2010-09-19 11:55:48,4,B0055,144,7206,07206.csv,1.0533401053259415,,
charge,2010-09-19 12:37:25,4,B0055,145,7207,07207.csv,,,
discharge,2010-09-19 15:38:44,4,B0055,146,7208,07208.csv,1.0317876798810788,,
charge,2010-09-19 16:20:55,4,B0055,147,7209,07209.csv,,,
discharge,2010-09-19 19:22:11,4,B0055,148,7210,07210.csv,1.0354207912157296,,
charge,2010-09-19 20:04:00,4,B0055,149,7211,07211.csv,,,
discharge,2010-09-19 23:05:17,4,B0055,150,7212,07212.csv,1.0322251791310608,,
charge,2010-09-19 23:46:55,4,B0055,151,7213,07213.csv,,,
discharge,2010-09-20 02:48:11,4,B0055,152,7214,07214.csv,1.011543397303472,,
impedance,2010-09-20 03:33:57,24,B0055,153,7215,07215.csv,,0.09983020335857554,0.15317404036048352
charge,2010-09-20 04:05:45,4,B0055,154,7216,07216.csv,,,
impedance,2010-09-20 07:11:01,24,B0055,155,7217,07217.csv,,0.09532612469349216,0.15648191791616878
discharge,2010-09-20 07:42:50,4,B0055,156,7218,07218.csv,1.0413760568150228,,
charge,2010-09-20 08:24:15,4,B0055,157,7219,07219.csv,,,
discharge,2010-09-20 11:25:31,4,B0055,158,7220,07220.csv,1.02174193386881,,
charge,2010-09-20 12:07:10,4,B0055,159,7221,07221.csv,,,
discharge,2010-09-20 15:08:29,4,B0055,160,7222,07222.csv,1.0133135547969283,,
charge,2010-09-20 15:50:01,4,B0055,161,7223,07223.csv,,,
discharge,2010-09-20 18:51:21,4,B0055,162,7224,07224.csv,1.0299942559626907,,
charge,2010-09-20 19:32:06,4,B0055,163,7225,07225.csv,,,
discharge,2010-09-20 22:33:25,4,B0055,164,7226,07226.csv,1.0189349807814327,,
impedance,2010-09-20 23:18:51,24,B0055,165,7227,07227.csv,,0.09685073614258351,0.15305201201778235
charge,2010-09-20 23:50:39,4,B0055,166,7228,07228.csv,,,
impedance,2010-09-21 02:55:56,24,B0055,167,7229,07229.csv,,0.09559865013101355,0.15743474246419265
discharge,2010-09-21 16:21:05,4,B0055,168,7230,07230.csv,1.0290879520854017,,
impedance,2010-09-21 17:07:17,24,B0055,169,7231,07231.csv,,0.09764066029467336,0.15199550667167086
charge,2010-09-21 17:39:05,4,B0055,170,7232,07232.csv,,,
impedance,2010-09-21 20:44:24,24,B0055,171,7233,07233.csv,,0.09533171957525666,0.15278083235724577
discharge,2010-09-21 21:16:13,4,B0055,172,7234,07234.csv,1.0567629241900045,,
charge,2010-09-21 21:58:28,4,B0055,173,7235,07235.csv,,,
discharge,2010-09-22 00:59:48,4,B0055,174,7236,07236.csv,1.0291668536316647,,
charge,2010-09-22 01:41:32,4,B0055,175,7237,07237.csv,,,
discharge,2010-09-22 04:42:50,4,B0055,176,7238,07238.csv,1.0321298444901021,,
charge,2010-09-22 05:24:23,4,B0055,177,7239,07239.csv,,,
discharge,2010-09-22 08:25:42,4,B0055,178,7240,07240.csv,1.0409230283951276,,
charge,2010-09-22 09:06:33,4,B0055,179,7241,07241.csv,,,
discharge,2010-09-22 12:07:52,4,B0055,180,7242,07242.csv,1.011161098766987,,
impedance,2010-09-22 12:53:15,24,B0055,181,7243,07243.csv,,0.09842306723994954,0.1482669209281052
charge,2010-09-22 13:25:04,4,B0055,182,7244,07244.csv,,,
impedance,2010-09-22 16:30:22,24,B0055,183,7245,07245.csv,,0.09704923703167391,0.15788260805911133
discharge,2010-09-22 17:02:11,4,B0055,184,7246,07246.csv,1.0337876112911784,,
charge,2010-09-22 17:43:16,4,B0055,185,7247,07247.csv,,,
discharge,2010-09-22 20:44:38,4,B0055,186,7248,07248.csv,1.003994224020383,,
charge,2010-09-22 21:25:52,4,B0055,187,7249,07249.csv,,,
discharge,2010-09-23 00:27:12,4,B0055,188,7250,07250.csv,1.0334195479955004,,
charge,2010-09-23 01:07:46,4,B0055,189,7251,07251.csv,,,
discharge,2010-09-23 04:09:08,4,B0055,190,7252,07252.csv,1.0098936564116459,,
charge,2010-09-23 04:49:59,4,B0055,191,7253,07253.csv,,,
discharge,2010-09-23 07:51:17,4,B0055,192,7254,07254.csv,1.0126262447940628,,
impedance,2010-09-23 08:35:53,24,B0055,193,7255,07255.csv,,0.09787091412881342,0.14991145787158344
charge,2010-09-23 09:07:43,4,B0055,194,7256,07256.csv,,,
impedance,2010-09-23 12:13:02,24,B0055,195,7257,07257.csv,,0.09673833813311872,0.1514956779140662
discharge,2010-09-23 12:44:52,4,B0055,196,7258,07258.csv,0.9948742055727694,,
charge,2010-09-23 13:25:43,4,B0055,197,7259,07259.csv,,,
discharge,2010-09-23 16:27:06,4,B0055,198,7260,07260.csv,1.0240799556179332,,
charge,2010-09-23 17:07:13,4,B0055,199,7261,07261.csv,,,
discharge,2010-09-23 20:08:35,4,B0055,200,7262,07262.csv,1.0208889510043027,,
charge,2010-09-23 20:48:49,4,B0055,201,7263,07263.csv,,,
discharge,2010-09-23 23:50:11,4,B0055,202,7264,07264.csv,1.016100815944114,,
charge,2010-09-24 00:30:30,4,B0055,203,7265,07265.csv,,,
discharge,2010-09-24 03:31:49,4,B0055,204,7266,07266.csv,0.9987875345106277,,
impedance,2010-09-24 04:16:16,24,B0055,205,7267,07267.csv,,0.09866984329837901,0.14890847240435984
charge,2010-09-24 04:48:06,4,B0055,206,7268,07268.csv,,,
impedance,2010-09-24 07:53:28,24,B0055,207,7269,07269.csv,,0.0957668537291583,0.15710781003583432
discharge,2010-09-24 08:25:18,4,B0055,208,7270,07270.csv,1.0158868294923784,,
charge,2010-09-24 09:05:40,4,B0055,209,7271,07271.csv,,,
discharge,2010-09-24 12:07:03,4,B0055,210,7272,07272.csv,0.9963437517762594,,
charge,2010-09-24 12:47:29,4,B0055,211,7273,07273.csv,,,
discharge,2010-09-24 15:48:49,4,B0055,212,7274,07274.csv,1.0053777381419529,,
charge,2010-09-24 16:28:59,4,B0055,213,7275,07275.csv,,,
discharge,2010-09-24 19:30:22,4,B0055,214,7276,07276.csv,1.009132291002791,,
charge,2010-09-24 20:10:09,4,B0055,215,7277,07277.csv,,,
discharge,2010-09-24 23:11:34,4,B0055,216,7278,07278.csv,0.9984581240784203,,
impedance,2010-09-24 23:55:54,24,B0055,217,7279,07279.csv,,0.09519403760767058,0.14846590569867452
charge,2010-09-25 00:27:44,4,B0055,218,7280,07280.csv,,,
impedance,2010-09-25 03:33:05,24,B0055,219,7281,07281.csv,,0.09427285125272801,0.15434954327053058
discharge,2010-09-28 11:41:33,4,B0055,220,7282,07282.csv,1.0892389324114138,,
impedance,2010-09-28 12:28:25,24,B0055,221,7283,07283.csv,,0.0959953265919976,0.1506837014927287
charge,2010-09-28 13:00:15,4,B0055,222,7284,07284.csv,,,
impedance,2010-09-28 16:05:40,24,B0055,223,7285,07285.csv,,0.09747109901247247,0.15760912100719615
discharge,2010-09-28 16:37:32,4,B0055,224,7286,07286.csv,1.0793936031703524,,
charge,2010-09-28 17:20:08,4,B0055,225,7287,07287.csv,,,
discharge,2010-09-28 20:21:33,4,B0055,226,7288,07288.csv,1.032614295314224,,
charge,2010-09-28 21:04:05,4,B0055,227,7289,07289.csv,,,
discharge,2010-09-29 00:05:26,4,B0055,228,7290,07290.csv,1.0498572649026638,,
charge,2010-09-29 00:47:00,4,B0055,229,7291,07291.csv,,,
discharge,2010-09-29 03:48:21,4,B0055,230,7292,07292.csv,1.0453902697248563,,
charge,2010-09-29 04:29:50,4,B0055,231,7293,07293.csv,,,
discharge,2010-09-29 07:31:12,4,B0055,232,7294,07294.csv,1.0001607736713514,,
impedance,2010-09-29 08:16:37,24,B0055,233,7295,07295.csv,,0.0982550032520246,0.14877104776241656
charge,2010-09-29 08:48:28,4,B0055,234,7296,07296.csv,,,
impedance,2010-09-29 11:53:51,24,B0055,235,7297,07297.csv,,0.09778722154159296,0.15088524149658153
discharge,2010-09-29 12:25:41,4,B0055,236,7298,07298.csv,1.0084094786878157,,
charge,2010-09-29 13:06:49,4,B0055,237,7299,07299.csv,,,
discharge,2010-09-29 16:08:13,4,B0055,238,7300,07300.csv,1.003655158082039,,
charge,2010-09-29 16:49:33,4,B0055,239,7301,07301.csv,,,
discharge,2010-09-29 19:50:59,4,B0055,240,7302,07302.csv,1.0285269676595319,,
charge,2010-09-29 20:31:38,4,B0055,241,7303,07303.csv,,,
discharge,2010-09-29 23:33:00,4,B0055,242,7304,07304.csv,0.9816844358987022,,
charge,2010-09-30 00:13:58,4,B0055,243,7305,07305.csv,,,
discharge,2010-09-30 03:15:20,4,B0055,244,7306,07306.csv,1.0127121434171131,,
impedance,2010-09-30 03:59:31,24,B0055,245,7307,07307.csv,,0.09867936363638956,0.15274663175569908
charge,2010-09-30 04:31:22,4,B0055,246,7308,07308.csv,,,
impedance,2010-09-30 07:36:45,24,B0055,247,7309,07309.csv,,0.0968087979207628,0.15489738203707232
discharge,2010-09-30 08:08:36,4,B0055,248,7310,07310.csv,1.0201379996149256,,
charge,2010-09-30 08:48:54,4,B0055,249,7311,07311.csv,,,
discharge,2010-09-30 11:50:17,4,B0055,250,7312,07312.csv,0.9907591663373165,,
charge,2010-09-30 12:31:10,4,B0055,251,7313,07313.csv,,,
discharge,2010-09-03 12:10:27,4,B0056,0,7314,07314.csv,0.7852781208785192,,
impedance,2010-09-03 13:00:14,24,B0056,1,7315,07315.csv,,0.10885981803966972,0.24235190183691696
charge,2010-09-03 13:31:57,4,B0056,2,7316,07316.csv,,,
impedance,2010-09-03 16:37:04,24,B0056,3,7317,07317.csv,,0.10496405150737945,0.22081508118084606
discharge,2010-09-03 17:08:51,4,B0056,4,7318,07318.csv,1.3443555553017368,,
charge,2010-09-03 17:57:17,4,B0056,5,7319,07319.csv,,,
discharge,2010-09-03 20:58:26,4,B0056,6,7320,07320.csv,1.317502710734752,,
charge,2010-09-03 21:46:44,4,B0056,7,7321,07321.csv,,,
discharge,2010-09-04 00:47:52,4,B0056,8,7322,07322.csv,1.2973654679476911,,
charge,2010-09-04 01:34:26,4,B0056,9,7323,07323.csv,,,
discharge,2010-09-04 04:35:34,4,B0056,10,7324,07324.csv,1.263960414854898,,
charge,2010-09-04 05:23:21,4,B0056,11,7325,07325.csv,,,
discharge,2010-09-04 08:24:28,4,B0056,12,7326,07326.csv,1.2589496187032136,,
impedance,2010-09-04 09:14:17,24,B0056,13,7327,07327.csv,,0.10371268081103303,0.19982947996228057
charge,2010-09-04 09:46:00,4,B0056,14,7328,07328.csv,,,
impedance,2010-09-04 12:51:09,24,B0056,15,7329,07329.csv,,0.10256257569474589,0.19482175015040312
discharge,2010-09-04 13:22:53,4,B0056,16,7330,07330.csv,1.2806197690202599,,
charge,2010-09-04 14:06:24,4,B0056,17,7331,07331.csv,,,
discharge,2010-09-04 17:07:33,4,B0056,18,7332,07332.csv,1.2572786868607095,,
charge,2010-09-04 17:49:40,4,B0056,19,7333,07333.csv,,,
discharge,2010-09-04 20:50:47,4,B0056,20,7334,07334.csv,1.2226260041048898,,
charge,2010-09-04 21:37:22,4,B0056,21,7335,07335.csv,,,
discharge,2010-09-05 00:38:30,4,B0056,22,7336,07336.csv,1.2292772249257495,,
charge,2010-09-05 01:24:28,4,B0056,23,7337,07337.csv,,,
discharge,2010-09-05 04:25:36,4,B0056,24,7338,07338.csv,1.2275780135689456,,
impedance,2010-09-05 05:10:52,24,B0056,25,7339,07339.csv,,0.10408988253209463,0.1949176796556943
charge,2010-09-05 05:42:37,4,B0056,26,7340,07340.csv,,,
impedance,2010-09-05 08:47:45,24,B0056,27,7341,07341.csv,,0.10195849938493111,0.195572255030811
discharge,2010-09-05 09:19:29,4,B0056,28,7342,07342.csv,1.2133872888296768,,
charge,2010-09-05 10:05:24,4,B0056,29,7343,07343.csv,,,
discharge,2010-09-05 13:06:35,4,B0056,30,7344,07344.csv,1.230223614493081,,
charge,2010-09-05 13:51:37,4,B0056,31,7345,07345.csv,,,
discharge,2010-09-05 16:52:47,4,B0056,32,7346,07346.csv,1.1927530108462678,,
charge,2010-09-05 17:38:09,4,B0056,33,7347,07347.csv,,,
discharge,2010-09-05 20:39:20,4,B0056,34,7348,07348.csv,1.1867106635987799,,
charge,2010-09-05 21:24:24,4,B0056,35,7349,07349.csv,,,
discharge,2010-09-06 00:25:33,4,B0056,36,7350,07350.csv,1.1914875140242167,,
impedance,2010-09-06 01:14:32,24,B0056,37,7351,07351.csv,,0.10280589326893805,0.19590919262144393
charge,2010-09-06 01:46:17,4,B0056,38,7352,07352.csv,,,
impedance,2010-09-06 04:51:28,24,B0056,39,7353,07353.csv,,0.10156892528578992,0.18783892266054192
discharge,2010-09-06 05:23:13,4,B0056,40,7354,07354.csv,1.214178606017816,,
charge,2010-09-06 06:07:21,4,B0056,41,7355,07355.csv,,,
discharge,2010-09-06 09:08:34,4,B0056,42,7356,07356.csv,1.2094387558721402,,
charge,2010-09-06 09:52:10,4,B0056,43,7357,07357.csv,,,
discharge,2010-09-06 12:53:22,4,B0056,44,7358,07358.csv,1.207072299940321,,
charge,2010-09-06 13:37:22,4,B0056,45,7359,07359.csv,,,
discharge,2010-09-06 16:38:35,4,B0056,46,7360,07360.csv,1.162961249391913,,
charge,2010-09-06 17:22:56,4,B0056,47,7361,07361.csv,,,
discharge,2010-09-06 20:24:10,4,B0056,48,7362,07362.csv,1.17887968705904,,
impedance,2010-09-06 21:12:26,24,B0056,49,7363,07363.csv,,0.10364382433858957,0.1880770372822251
charge,2010-09-06 21:44:11,4,B0056,50,7364,07364.csv,,,
impedance,2010-09-07 00:49:23,24,B0056,51,7365,07365.csv,,0.10271051569778887,0.19306521096771212
discharge,2010-09-09 16:02:55,4,B0056,52,7366,07366.csv,1.2945104146044433,,
